ImageId,x,y,z
ID_05ac02572,-0.544932,6.06978,28.0139
ID_8cba0a35a,13.2112,6.06969,25.8817
ID_e6efd55cc,5.36448,6.0693,30.3762
ID_e43bb7bbd,16.8656,6.06872,25.804
ID_dbb157ffd,-6.53182,6.06852,30.9053
ID_e50f1fc21,-17.0086,6.06809,34.4728
ID_fc3fb04dd,-12.0317,6.06793,31.5231
ID_88c4f24bb,-22.4547,6.06759,34.4841
ID_ec6ff8597,18.215,6.06751,24.0657
ID_0c226be04,7.06706,6.06743,26.8073
ID_cc027f62b,-14.9943,6.06741,36.2375
ID_d32a95439,-11.2452,6.06708,31.5188
ID_88136d8d6,-10.4068,6.06702,29.3224
ID_63797af1b,15.6906,6.06666,23.9891
ID_1e468bfb0,-20.1711,6.06601,31.2067
ID_02547a8ae,-3.80313,6.06576,28.7053
ID_69a683a4f,12.3619,6.06573,24.7708
ID_947bb139d,5.29204,6.06554,25.3282
ID_cbc6316a1,-4.63558,6.06546,28.4438
ID_31d304152,-4.27088,6.06522,29.12
ID_a004990a7,-14.7518,6.06513,30.5923
ID_6a1b5088a,-17.1304,6.06495,34.3117
ID_eb76f3fbf,-13.2539,6.06458,28.9109
ID_f1e7813d9,16.0437,6.06352,24.9823
ID_0a886af93,5.34402,6.06349,29.7333
ID_8e352a589,-7.59835,6.06341,30.2414
ID_08b42e64c,-23.9535,6.06338,36.1757
ID_28ffad68c,4.36698,6.06286,24.5692
ID_cb5d35aee,-5.36643,6.06199,31.9608
ID_77ca4b051,0.580609,6.06195,28.5204
ID_f93771d2c,-8.88929,6.06176,30.9696
ID_da5d95f4c,6.42208,6.06175,26.6169
ID_244b2f79c,1.74353,6.06174,25.5943
ID_5a3630d37,17.9721,6.06136,25.0813
ID_67ffbc355,-5.07843,6.06102,28.9956
ID_5e12ceebe,-8.16937,6.06096,34.5202
ID_881a9e9e1,-14.8338,6.06069,29.7414
ID_f9f53233b,-10.3389,6.06054,30.9709
ID_7c76572a8,-6.59206,6.06048,30.3505
ID_0ec27c6d0,-0.445063,6.05996,29.2849
ID_d27be71b1,14.2804,6.05944,23.4741
ID_fe312473d,-13.7101,6.0593,33.1629
ID_31d304152,-15.3884,6.05923,32.4809
ID_b9203cbc5,9.42713,6.05909,26.3926
ID_837c48ca3,5.78232,6.05896,25.9962
ID_ec8b97281,10.8106,6.05856,30.6579
ID_fa6a14ba4,3.61224,6.0585,26.5125
ID_a9d41ad24,-7.75387,6.05849,28.7253
ID_6c390fafd,4.45957,6.058,26.9556
ID_eb6360dc7,0.0143653,6.05785,30.5979
ID_7e0cd0594,-22.6775,6.05777,35.1826
ID_e3189e567,9.57783,6.05768,25.0636
ID_eb20f1ae8,17.0882,6.05765,22.9166
ID_1b1b080b1,-4.00538,6.05732,30.2428
ID_4d09a11ab,-8.03144,6.05686,30.7037
ID_3f8a89a03,13.0992,6.05661,23.7894
ID_dd70c6df1,-5.50671,6.0562,30.61
ID_0b606383c,-6.51477,6.05616,31.4683
ID_20d155a1c,-7.8949,6.05583,31.9106
ID_1e79d945c,-23.5055,6.05578,35.5854
ID_8f595f333,2.87923,6.05566,26.573
ID_1ea8b0007,13.2242,6.05565,26.0657
ID_2e46a84c1,-11.3465,6.05551,32.2424
ID_017f67322,-14.0239,6.05538,34.3047
ID_7b9cab32f,3.70915,6.05528,26.3594
ID_372d25475,-13.568,6.05524,34.6182
ID_eb37b53de,2.42839,6.05519,27.512
ID_472ef65a8,-19.3772,6.05517,25.1436
ID_e2c0ee578,-7.67024,6.05504,29.1323
ID_f0fca07ab,17.1948,6.05485,30.8078
ID_018444fd9,6.58736,6.05468,27.9389
ID_afe579e87,14.6816,6.05466,28.0639
ID_a74052dd2,-16.6461,6.05406,32.7693
ID_77c07e601,-9.76373,6.05404,29.8094
ID_89151b1dc,-23.3287,6.05392,34.0933
ID_eb48eabb4,-1.07967,6.0538,30.6412
ID_7eb8b9303,11.7974,6.05365,23.3906
ID_a9c067090,0.51471,6.05363,26.7993
ID_dcf54b708,13.4601,6.05319,24.135
ID_3c8c6bdf1,-23.0006,6.05283,36.2516
ID_264885789,11.1985,6.05271,27.6133
ID_63d93ffd8,-2.94874,6.05248,30.8901
ID_804d607bf,17.2712,6.05226,27.7013
ID_ce3f73f0d,13.4281,6.05222,25.282
ID_65ae2165d,-21.8902,6.05205,36.7469
ID_f0856fc55,9.81424,6.05198,26.5613
ID_860f2f283,5.34805,6.05186,25.0122
ID_a9bbc473f,-18.0066,6.05066,34.5475
ID_309d86810,12.7132,6.05063,25.3666
ID_356fdc277,5.54723,6.05044,26.3595
ID_2ec560ad1,0.0374395,6.05014,27.8514
ID_24bc6b53c,-7.77913,6.04934,30.4108
ID_63d93ffd8,16.3347,6.04893,27.4657
ID_005254112,4.83815,6.04865,27.6799
ID_35a3a551d,-3.81011,6.04858,30.011
ID_7b4ad0c54,3.93734,6.04844,26.9212
ID_9828e3378,7.11596,6.04822,31.5934
ID_40258902e,2.87769,6.0477,27.6786
ID_b8e9cbbb5,1.18223,6.04764,28.849
ID_126bd178a,-18.9478,6.04712,33.8422
ID_aa8470519,12.3527,6.04672,22.7763
ID_881a9e9e1,6.33875,6.04665,25.6357
ID_f533cd8ff,-3.05598,6.04659,30.0824
ID_df3a1dfa3,5.08593,6.04647,27.5389
ID_f7fcfbce8,18.3708,6.04573,25.8788
ID_c7de1bd9f,4.82092,6.04546,26.999
ID_2014e6c90,-26.0903,6.04522,38.4255
ID_b01f69b46,-19.1864,6.0451,35.5721
ID_b28e4dae7,-1.98302,6.04438,29.3538
ID_70c054389,-8.81588,6.04422,28.6119
ID_277af53de,12.1686,6.04392,25.2325
ID_6edc3c1b4,-0.267379,6.04383,28.8823
ID_072dd5068,-20.7713,6.0437,36.5982
ID_8787151a5,-0.0876665,6.04362,28.8833
ID_a03681d83,-12.1808,6.04354,29.9956
ID_441886a76,9.63485,6.04353,26.3066
ID_2f06c0663,14.1298,6.0433,27.1911
ID_2e808c4f0,-2.22143,6.04315,27.1879
ID_87f6eb0bf,9.70794,6.04313,24.9739
ID_4d3dcee97,-3.45431,6.04291,31.3699
ID_36323bfb9,12.8059,6.04278,24.0676
ID_060959d63,1.25589,6.04212,31.7512
ID_2cbd0c5e9,7.68685,6.04209,24.2489
ID_45fdfb251,-11.3739,6.04179,32.8999
ID_8088d8899,12.0554,6.04172,27.5309
ID_90997c628,-0.961235,6.04141,31.4166
ID_348265e8b,-10.2947,6.04114,31.0527
ID_496480765,-10.7506,6.04088,29.8644
ID_36fab6ffa,6.88308,6.04077,27.6429
ID_57969b8e5,-18.584,6.04076,30.0092
ID_a2b08f323,9.43334,6.04021,25.5624
ID_cc027f62b,6.47778,6.04021,27.6766
ID_6d48b91de,-3.45503,6.04009,29.5112
ID_68ab23939,2.32403,6.03978,30.2242
ID_1fdcb3dc6,-0.859829,6.03977,30.7965
ID_d6331ccf9,11.331,6.0397,25.5313
ID_73847369c,6.21054,6.03826,26.6959
ID_ef8fd5fe9,1.87364,6.03796,30.3797
ID_4683d7966,-4.78731,6.03792,31.3588
ID_a15cf6f97,-12.1293,6.03791,35.9699
ID_69413901c,-16.9331,6.03757,31.2957
ID_70cbd9f23,-23.0651,6.03757,30.8282
ID_41fd5cf57,-11.7964,6.03734,27.9173
ID_111ebee8b,-9.92159,6.03723,33.311
ID_84a933419,-3.90557,6.03659,31.1837
ID_92ad9d987,-7.42201,6.03627,28.288
ID_6bea64f57,-26.1522,6.03589,37.3341
ID_7fe3cb41f,-17.054,6.03571,34.1667
ID_d82d8b697,-10.0338,6.03565,30.6795
ID_224cf5c83,14.4793,6.03557,27.5398
ID_f2cd702bd,-11.5887,6.03555,42.7906
ID_32fbe0075,3.49698,6.03548,28.3977
ID_0f8bde832,-10.3054,6.03497,32.7004
ID_668ba0bcf,-18.0158,6.03459,34.2471
ID_2f99afb16,16.1206,6.03457,23.046
ID_67e7a64c1,3.20461,6.03445,29.8598
ID_83243edc6,-25.1405,6.0344,37.8203
ID_90b7f1c1e,-10.1855,6.03414,34.7622
ID_35d7b8524,19.0994,6.03407,25.5046
ID_fee2a88d6,-13.9407,6.03378,32.3493
ID_eaf92e3c6,-8.69623,6.03354,28.5848
ID_de4b95cb9,-13.9268,6.03347,31.5101
ID_2d639a8c9,-13.2954,6.03308,31.7004
ID_1a5a10365,4.61318,6.03302,28.0949
ID_68bb0dbf9,-21.6628,6.03285,36.4336
ID_08c2aa2d9,-27.1748,6.03275,40.7925
ID_583f30471,-9.84774,6.03257,31.2295
ID_d3579995a,13.7827,6.03244,27.0607
ID_2ad1fc1b3,-18.0226,6.03216,35.5533
ID_f2116e806,8.16875,6.03205,27.6169
ID_af92f1f77,13.8391,6.03168,21.9116
ID_f9301a5a3,-14.0412,6.03147,34.5381
ID_a7960d957,3.7585,6.03132,27.1861
ID_10478e12b,-14.4253,6.03132,30.3887
ID_27acaaa8a,12.2295,6.03131,23.9848
ID_2e52a8a89,6.1942,6.03109,27.4528
ID_1999843c2,18.0183,6.03101,27.3574
ID_ef7e22fb7,17.2455,6.03097,24.8245
ID_12e94fdaf,-11.487,6.03094,29.5285
ID_fca8dbc17,-21.3251,6.03079,34.8156
ID_eb117ac6b,-1.17632,6.0307,30.7576
ID_852ebf016,-3.78616,6.03059,29.2631
ID_83b03bb3d,10.3886,6.03001,26.1262
ID_c390063a5,-9.20114,6.02961,31.781
ID_787485a68,13.0063,6.02961,27.6253
ID_83d7abe69,-3.62414,6.02957,30.1815
ID_4d31ea484,-16.1419,6.02946,31.5648
ID_73b68ee7f,-0.855944,6.02893,29.7457
ID_0d885e915,2.83982,6.02892,27.8584
ID_40a5a7fbe,-9.92874,6.02816,31.0455
ID_47357f912,-12.6957,6.02774,29.4431
ID_d2cb44cbd,-11.2198,6.02766,31.1727
ID_6420c1f2e,-16.6879,6.0273,34.8931
ID_ec2aaca03,-4.11903,6.02678,28.7502
ID_9d0cb01f0,5.00652,6.02663,25.2573
ID_e33b81abd,-0.422091,6.02653,33.3569
ID_b8d3dd664,-12.4639,6.02633,32.7205
ID_737d84822,-25.0215,6.02564,34.3325
ID_8bf184918,-3.38168,6.02547,31.159
ID_a5bc27ab7,-4.85538,6.02543,29.4548
ID_7e321c4e5,3.64632,6.02541,26.0216
ID_ca9bb16dc,-16.9503,6.02537,33.3605
ID_20bf91a17,10.4357,6.02536,27.0012
ID_3c650b291,-7.37194,6.0248,31.132
ID_9275c926e,-25.1406,6.02424,35.4705
ID_3bdb9f525,10.0584,6.0235,23.3577
ID_62b4bed34,-15.0241,6.02333,30.7005
ID_f05f8f3ff,-22.6528,6.02329,35.7695
ID_65baa1141,10.3357,6.02325,24.5557
ID_1809286cd,0.164499,6.02324,26.5059
ID_9aa746c56,11.2552,6.02307,25.4286
ID_95f7d0788,16.75,6.02272,24.0067
ID_7d45af237,-20.1789,6.0225,32.4014
ID_93253f255,4.36,6.02243,26.8886
ID_c65289028,3.70224,6.02214,27.5745
ID_f82d1c317,-10.3549,6.02135,33.5899
ID_a3482fbbf,0.481802,6.021,29.5386
ID_b98072986,-6.08072,6.02099,30.3315
ID_b38511e47,3.61085,6.02084,27.9233
ID_819575215,5.4414,6.02077,26.3657
ID_74418d18e,11.1012,6.02035,26.3935
ID_78170ceb6,15.2259,6.02022,27.2464
ID_e05bd3172,-10.2783,6.02015,29.1744
ID_b6fd59160,5.44461,6.01977,29.6227
ID_017f67322,-2.81478,6.01969,30.3752
ID_9e5318e26,10.2963,6.01952,25.59
ID_7a595db23,5.77158,6.01934,26.3626
ID_e383b969e,-3.36512,6.01933,28.8808
ID_19afce0de,-13.7229,6.01911,43.8395
ID_ad834feee,6.72792,6.0191,26.3828
ID_cd3f669b8,15.3277,6.01894,25.4332
ID_a1d099fed,-18.8539,6.0189,33.5646
ID_2cde39819,-9.88534,6.01825,28.9457
ID_fc9d4fc78,0.707551,6.01817,29.3417
ID_ea7d9858e,-2.32893,6.0181,29.8163
ID_d6390f085,13.6827,6.01789,23.4755
ID_947bb139d,-4.66824,6.01767,28.6687
ID_6edc3c1b4,13.0378,6.01758,25.5392
ID_1e79d945c,11.5916,6.01751,25.3045
ID_759237204,-4.27697,6.01721,29.8754
ID_a4d2eb50d,4.06228,6.01719,27.0511
ID_03a04a0d0,-10.9385,6.01709,30.583
ID_6d5606251,17.446,6.01706,28.8703
ID_ec4e5c9e6,-8.24426,6.01703,33.4888
ID_583c01c46,-21.8095,6.01682,33.1336
ID_c0edf6226,-3.08433,6.01651,29.7546
ID_a0e81170a,12.9605,6.01639,23.8129
ID_6a1b5088a,5.34753,6.01638,26.409
ID_c9087b6bb,2.88865,6.01637,26.4158
ID_4587c0edf,-8.99954,6.01586,29.9964
ID_22b9b4dd0,0.0157097,6.01546,29.6144
ID_016a8348e,-8.55972,6.01542,30.7427
ID_0c226be04,-3.32877,6.01502,32.5234
ID_6067aae64,19.6759,6.01488,26.1172
ID_c850ff020,-6.03843,6.01483,28.4163
ID_2249b4461,5.65849,6.01458,26.6779
ID_eb48eabb4,14.5897,6.01427,23.9268
ID_74ddc7263,5.04794,6.01407,28.442
ID_b112ae938,-11.9393,6.01372,30.7312
ID_ba9d486d2,7.66863,6.01331,26.581
ID_7b168c950,-17.3632,6.01315,35.1732
ID_5e319247e,-21.5716,6.01313,33.37
ID_4e2893ecf,-10.0615,6.0131,29.9143
ID_3e1e029b4,-7.91175,6.01202,32.4114
ID_998d0ae8c,-8.13467,6.0119,28.6355
ID_0edd36ff6,7.91942,6.0117,26.4375
ID_a6f146710,-23.0314,6.01144,37.1026
ID_308740c55,-0.367879,6.01135,26.943
ID_044fbdda4,3.0652,6.01119,27.6652
ID_78170ceb6,-0.323398,6.01043,31.0279
ID_65dd833a7,-3.40072,6.00997,28.3921
ID_1315cdbba,9.61005,6.00987,26.9868
ID_b6fd59160,-0.209734,6.0098,27.6035
ID_03a04a0d0,3.06849,6.00959,27.3659
ID_e17ea1f64,12.6253,6.00937,23.7438
ID_4d652440a,-12.0573,6.00837,30.2608
ID_012aef661,-8.53165,6.00833,32.4366
ID_3f3340698,-13.3982,6.0083,31.2012
ID_0d4c6e949,4.68644,6.00824,28.109
ID_ac2264dd0,-22.5111,6.00814,33.5067
ID_ea9848680,-21.0073,6.00805,33.9729
ID_6d83730be,-16.0647,6.00804,26.7285
ID_c34d42a95,15.638,6.00804,21.378
ID_0929bb6fd,3.57231,6.00746,25.9378
ID_166a6b9ba,-7.88422,6.0073,32.0158
ID_0c7d9c95f,-7.47989,6.00723,30.0415
ID_5d8543cc1,4.92473,6.00682,27.5344
ID_8d324f009,1.86261,6.00673,26.7771
ID_4bdc3aca2,-3.85378,6.00643,32.0645
ID_910911df1,-6.70666,6.00635,31.81
ID_fe5447c92,-8.9429,6.00623,28.9876
ID_af2acd826,3.13783,6.00621,27.6976
ID_3d7239ce6,-3.41071,6.00615,28.8147
ID_95df951be,10.8122,6.00594,27.9467
ID_1321cd3d9,-23.9509,6.00581,32.7857
ID_28d9ae0eb,-0.749956,6.00575,28.4364
ID_4019d3806,5.90112,6.00575,26.9996
ID_127ee1e57,-9.5028,6.00558,30.6584
ID_c61789796,7.50717,6.00503,25.2591
ID_8e9d641db,-9.14861,6.00495,31.7569
ID_466f8b27e,5.36231,6.00484,26.1039
ID_409cfb236,-8.76592,6.00471,31.4135
ID_0e8575fa6,5.44157,6.00437,25.9299
ID_e02bb6f9f,-9.05182,6.00378,28.8583
ID_3c2adfcc6,-17.4973,6.00358,34.5158
ID_5f4dac207,7.51232,6.00332,26.3713
ID_5ad914bee,-2.55468,6.00311,32.2338
ID_409401881,5.07283,6.0029,26.4845
ID_9a7be16ac,-8.75493,6.00272,28.8584
ID_22eb6febe,-9.04255,6.00261,29.683
ID_36907982e,7.26959,6.00245,28.2472
ID_528f93c29,-21.8933,6.00214,36.9495
ID_e6efd55cc,-11.5203,6.00203,31.3012
ID_aaa631d29,-11.2726,6.00183,28.361
ID_6a4fa3d45,8.57886,6.00171,26.1461
ID_550d452e1,11.1714,6.00171,25.1639
ID_4d4cd04de,15.8801,6.00155,29.0933
ID_d28d5159c,-0.150954,6.00127,31.6415
ID_cde783b0d,-15.7168,6.00117,31.3419
ID_a6878449d,-0.366317,6.00076,29.1404
ID_4fb9e9e05,12.6017,6.00039,22.4359
ID_fa6a14ba4,-3.67632,6.00005,26.2663
ID_7bf685ba4,-11.4523,5.99983,31.3942
ID_bbbcca88b,-25.6953,5.99973,38.2065
ID_17f702b5d,13.7558,5.99932,25.8637
ID_b3aa6f20b,-3.98949,5.99928,30.8133
ID_5f8f50a1b,12.142,5.99909,28.2105
ID_b4b49515c,-9.10862,5.9988,30.8349
ID_588f93f35,-1.2497,5.99873,31.7133
ID_1961516e5,-0.969441,5.99858,31.0563
ID_a6d9314e3,-16.2913,5.99824,31.8004
ID_b3aa79dad,-17.4881,5.99822,32.0363
ID_71d3a6b3f,-17.038,5.99802,34.4001
ID_73f3e0e8e,-19.6995,5.99796,39.2705
ID_20eb90885,7.5087,5.99776,23.372
ID_532d6ab62,-0.71521,5.99693,32.2964
ID_a953e427a,3.17673,5.99638,25.41
ID_b0228aec4,4.76421,5.99632,29.4362
ID_1f6f194d4,14.6238,5.99592,25.9741
ID_f5d9e450b,5.08132,5.99592,26.8566
ID_666ec6d8d,13.4294,5.99571,27.6039
ID_d67f6f2e1,-9.42364,5.99491,31.7185
ID_ce8688caa,11.0154,5.99483,27.8484
ID_1ea1bc33d,2.71195,5.99473,27.6335
ID_aed98a12b,-2.5182,5.99457,26.4691
ID_a9d41ad24,10.386,5.99429,24.5352
ID_c6db00fc7,2.97148,5.99407,28.6655
ID_7c7792e66,-7.03845,5.99392,35.2173
ID_bbed26900,15.379,5.9937,23.7398
ID_06a7c94a2,7.317,5.99334,23.7154
ID_682d9fc23,-24.9598,5.99322,36.6853
ID_c44983aeb,-18.9141,5.9932,35.6798
ID_fed9118b6,-1.55516,5.99282,26.6379
ID_4bdc3aca2,-7.79548,5.99242,32.3123
ID_1e3d90c90,6.57018,5.99238,25.9137
ID_30c710ecf,-4.96155,5.99193,28.8413
ID_2e808c4f0,-7.8094,5.99126,28.7922
ID_807ac6eac,2.4325,5.99085,28.6846
ID_d20edb804,-28.0571,5.99081,40.2518
ID_a92051faa,-15.9099,5.99043,33.6909
ID_4e7f1973f,0.348531,5.99024,27.2453
ID_963a09b9a,11.297,5.98998,27.85
ID_e88b6a073,-27.3716,5.98974,38.3349
ID_b4755a0f5,14.1821,5.98938,25.3796
ID_2cec15486,-15.7022,5.9888,37.1296
ID_63d93ffd8,17.968,5.9888,24.8196
ID_76e52e67a,-19.8117,5.98863,32.3717
ID_7b8967cb0,9.37299,5.98854,24.2154
ID_c6c665d87,5.07659,5.98852,26.0843
ID_3d3432b86,-3.60797,5.98847,29.2031
ID_436cc5d7c,-3.77056,5.98797,28.1831
ID_c7a597c8e,9.37306,5.98783,27.159
ID_19df682ff,-9.75401,5.98725,29.1553
ID_d8eebd70d,-9.58693,5.98713,31.0827
ID_8a7424bf2,-22.0555,5.98668,36.8104
ID_699827ec3,-8.29957,5.98656,30.0546
ID_834465566,8.50066,5.9864,24.5424
ID_4f3822296,14.2319,5.98596,22.5924
ID_e31aff9bf,-14.0985,5.98572,33.846
ID_0c80df3ef,5.46361,5.98545,26.0608
ID_7fb05a0e6,2.88945,5.98496,28.3314
ID_ce0696c1d,-24.773,5.9847,37.6452
ID_96bd9dc43,19.7241,5.98458,28.7937
ID_36d8f3751,6.80191,5.98453,29.8163
ID_dd87b16cd,-11.2481,5.98451,30.7564
ID_8ff75c1aa,-4.32939,5.98414,29.3012
ID_5943f1953,0.420105,5.98393,26.8273
ID_59d5052ab,13.3305,5.98382,26.9652
ID_8d1c9fad2,-8.32743,5.98336,30.0512
ID_180fd0ec5,-8.80915,5.98336,29.9119
ID_a5bc27ab7,-7.04372,5.98329,29.2374
ID_f79092722,7.33277,5.98298,24.4269
ID_f1cd6a483,-29.3459,5.98278,39.1549
ID_f6c352e5d,-8.93654,5.98267,28.5108
ID_c2ec51aff,-15.4402,5.98179,32.7467
ID_06789fe13,12.6742,5.98138,25.9509
ID_1a17ab455,6.32827,5.9813,26.4992
ID_65dd833a7,-8.4742,5.98116,29.7756
ID_9a27fae1e,-8.29873,5.9808,28.9328
ID_36d0572f4,-21.6534,5.98037,35.96
ID_012cb2687,-2.8072,5.98015,27.865
ID_0e5d83dee,-10.4017,5.97996,29.0102
ID_edd28a56a,-11.2872,5.9799,28.7591
ID_a74052dd2,-18.8129,5.97954,35.4367
ID_cb03dcdf2,0.663673,5.9795,29.1194
ID_a15cf6f97,-10.2995,5.97932,32.5443
ID_d8280136c,12.3856,5.97906,19.0173
ID_b0117826f,2.56424,5.979,27.9949
ID_6f008fc2e,-16.3346,5.9788,31.1282
ID_e2bd06410,-3.66552,5.97828,30.7472
ID_6b78f8c9b,-7.86168,5.9782,30.236
ID_0414ad275,-22.3582,5.97814,33.8477
ID_20b9820f0,-11.4266,5.97794,29.9259
ID_8af7bafc0,9.30471,5.97782,27.1179
ID_b2c58f1a2,7.30697,5.97755,28.5657
ID_9f3f0a78a,15.7006,5.97739,21.4212
ID_4d996eead,-11.114,5.97724,26.811
ID_031edc766,4.53821,5.97719,26.9153
ID_76e52e67a,4.07303,5.97699,26.9005
ID_72c5d760e,14.8904,5.97697,23.7492
ID_685ca61ce,-3.49894,5.97675,29.2613
ID_07b6fb2a6,12.749,5.97615,24.6841
ID_666ed008e,0.27595,5.97607,29.4557
ID_4a93ec46c,-17.2544,5.97602,34.295
ID_32af9d80d,15.8144,5.97565,25.8512
ID_58c59a8f4,-4.18619,5.97496,30.7603
ID_257297c0d,5.0555,5.97442,26.5369
ID_73847369c,-11.2484,5.97423,31.0477
ID_f1cd6a483,-10.4448,5.97407,32.3695
ID_cb7fa189b,3.69861,5.97403,27.6416
ID_194beaaf9,-7.52681,5.9738,28.8729
ID_38adf5c8e,8.00856,5.97347,26.3871
ID_94b4e8e10,-1.11647,5.97227,30.359
ID_30930cb2f,-9.43851,5.97217,31.439
ID_7344dc5fe,16.55,5.97209,23.721
ID_c0c3ed37b,-4.22653,5.97206,28.1117
ID_63797af1b,13.4787,5.97116,26.9973
ID_8e21c094b,2.02033,5.97104,30.0077
ID_378d17786,4.77206,5.97097,26.7016
ID_86a1cdc98,-10.254,5.9708,29.3607
ID_5bb4d6d29,2.55589,5.97069,25.2611
ID_e256d05cc,-0.203318,5.97044,29.2029
ID_e19f7e331,0.312233,5.9702,27.5539
ID_e08208157,8.38266,5.97015,27.5352
ID_c808d54f5,8.35225,5.96988,23.9193
ID_2f059f9a0,3.2594,5.96987,29.9783
ID_5a52cb9bd,-22.9335,5.96987,34.2464
ID_2ac087b15,-8.86425,5.96951,28.3666
ID_8ce5f9f17,1.21988,5.96949,27.3489
ID_9aa2b6106,-15.1323,5.96938,33.3572
ID_087951c4b,0.0680951,5.96933,29.1393
ID_0c3834736,-0.0294398,5.96894,28.9569
ID_ad84b261f,13.379,5.96887,28.6912
ID_9006ab316,-18.1352,5.9681,35.6083
ID_760ab0b99,11.8151,5.96807,27.7518
ID_906f44587,-19.9754,5.96789,30.1179
ID_bf3beece5,-10.8004,5.96766,30.7145
ID_3b5b9d6a6,5.90133,5.96662,24.01
ID_a245bd823,-17.9001,5.96608,30.5224
ID_e7e8d268f,4.89263,5.96608,28.0838
ID_852ebf016,-0.662049,5.96581,28.0599
ID_97256e412,-6.37373,5.96572,31.3439
ID_7becc73aa,-1.29754,5.9656,32.2908
ID_e0e259f8e,-9.383,5.96551,32.3501
ID_e00ef4c2d,14.3153,5.96541,27.3895
ID_783a392b1,4.11079,5.96537,27.6444
ID_20b6a627b,5.35747,5.96526,25.7867
ID_4a2e2e15b,6.27726,5.96521,25.0213
ID_810e3ab09,2.95497,5.96484,27.7976
ID_6c4cb7231,15.7201,5.96477,24.0157
ID_df8f4ecef,4.56539,5.9647,25.8477
ID_b244252f5,-19.5604,5.96466,34.8931
ID_1cdff8207,5.5914,5.96422,27.1171
ID_005bf2575,-6.17665,5.96418,29.7377
ID_1fdcb3dc6,8.44654,5.96377,28.217
ID_d622b9d15,5.78492,5.96357,26.3542
ID_17e7eb2df,-3.8351,5.96335,28.0341
ID_c39b6aa8d,-7.67057,5.96311,31.2801
ID_ef5aaa757,12.5426,5.9631,23.0334
ID_7ee5319d8,-3.34687,5.96246,30.0796
ID_8da41522e,2.97252,5.96241,26.3779
ID_71dc7121d,12.528,5.96184,23.6562
ID_b5dc26939,4.39656,5.96173,29.6883
ID_d1c16e5ff,-24.6802,5.96166,37.2011
ID_fa31d44ec,-14.1927,5.96135,54.0383
ID_a21f06a88,6.65841,5.96132,28.6578
ID_07e975dac,-6.28517,5.96132,30.5846
ID_d70bf3fb0,4.96588,5.96122,26.0345
ID_afa399af2,12.2846,5.96077,27.3667
ID_d678778ae,17.4356,5.96069,26.1784
ID_a4d2eb50d,3.41879,5.95972,29.2769
ID_a0d7b5db9,-8.19783,5.95963,29.5685
ID_29b372dd0,-11.3355,5.959,30.9094
ID_61140309c,7.2566,5.95879,28.0824
ID_a21f06a88,12.0007,5.95827,26.4115
ID_49b07134e,-18.7765,5.95805,35.9913
ID_776a63d25,-5.73312,5.95789,26.6958
ID_13e8cbf5c,7.24803,5.95788,25.428
ID_83b03bb3d,-4.18833,5.95765,29.0754
ID_53d3529b8,-14.8003,5.95751,32.5206
ID_86c598626,4.95793,5.95748,26.3095
ID_a6e808768,-1.69756,5.9574,28.8363
ID_66effe67e,5.20654,5.95728,25.9767
ID_0edd36ff6,-6.93155,5.95692,32.9679
ID_5b0ffed91,2.67234,5.95682,28.3408
ID_8c3187251,3.48651,5.95672,25.1305
ID_b4b49515c,-0.978622,5.95663,29.2155
ID_ab7e3f51c,8.39836,5.95625,25.7323
ID_67d4b85d9,-8.38093,5.95612,29.7485
ID_e437434cd,-13.2153,5.95611,31.1134
ID_7cf7e0472,-24.3452,5.95573,32.5317
ID_54a28fc6b,0.786265,5.95552,30.4357
ID_87da04061,-3.62805,5.9552,28.3718
ID_0beb6317a,13.2701,5.955,27.7665
ID_d0697f717,6.16036,5.95467,26.4555
ID_e05bd3172,-8.64765,5.95457,30.3666
ID_d84adbe07,-15.3813,5.95451,33.149
ID_6c390fafd,3.63044,5.95391,29.0103
ID_96784d94a,12.2052,5.95374,25.239
ID_6f7f06f40,-7.19746,5.95372,31.0402
ID_10de9f13f,-23.2505,5.95364,33.6755
ID_1e47a8f2b,-22.2823,5.95334,34.7378
ID_59c61e922,-22.9921,5.95331,32.5761
ID_e4390f67d,-10.1177,5.95321,28.1229
ID_8fa6c8db6,0.642248,5.95305,25.2832
ID_c209ada3e,-3.78724,5.95242,29.7105
ID_d678778ae,-4.76027,5.95229,30.3324
ID_d0b0a22d1,-7.15979,5.95219,29.7775
ID_571d5befc,-8.56818,5.95216,27.5179
ID_cdf1a9272,15.4858,5.95189,25.525
ID_1575227e5,-18.4176,5.95177,31.5617
ID_2e46a84c1,-0.481866,5.95167,27.7139
ID_40117a32f,1.36499,5.9516,26.2847
ID_2dbfba509,11.8873,5.95149,24.5625
ID_fac56489f,-10.3836,5.95146,30.4633
ID_b01f69b46,4.26398,5.95137,28.6168
ID_bd5680d3d,7.2933,5.95066,28.0218
ID_3279138db,13.0549,5.95047,25.8956
ID_be9277890,13.2733,5.95038,24.1328
ID_e112cdc4e,-17.1027,5.95034,31.3073
ID_feb6e5c8a,-9.36286,5.95028,29.4661
ID_53f7b8cab,-0.219594,5.95012,28.8353
ID_080f50978,-17.0618,5.9501,33.647
ID_1a5e38cdc,-11.3113,5.95001,30.5982
ID_41545ccb0,-0.989356,5.94988,27.8139
ID_0edd36ff6,-6.55456,5.94918,30.2202
